cv_algo	cv_param1	cv_param2	cv_val1	cv_val2	algo	level	mq_cnt	nc_cnt	sample_id	sample_type	best_cluster	best_match	majority_rule
hdbscan	min_cluster_size	min_samples	125.0	40	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	40	ocsvm	strain	21	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	40	ocsvm	exact	21	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	40	denovo	strain	15	13	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	40	denovo	exact	15	13	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	hdbscan	strain	21	20	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	hdbscan	exact	21	20	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	denovo	strain	14	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	50	denovo	exact	14	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	hdbscan	strain	19	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	hdbscan	exact	19	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	intersect	strain	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	intersect	exact	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	ocsvm	strain	21	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	ocsvm	exact	21	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	denovo	strain	12	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	75	denovo	exact	12	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	hdbscan	strain	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	hdbscan	exact	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	ocsvm	strain	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	ocsvm	exact	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	denovo	strain	9	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	100	denovo	exact	9	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	hdbscan	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	hdbscan	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	intersect	strain	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	intersect	exact	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	denovo	strain	9	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	125.0	125	denovo	exact	9	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	hdbscan	strain	21	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	hdbscan	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	intersect	strain	26	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	intersect	exact	25	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	denovo	strain	16	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	5	denovo	exact	16	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	hdbscan	strain	23	20	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	hdbscan	exact	22	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	intersect	strain	25	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	intersect	exact	24	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	denovo	strain	19	14	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	10	denovo	exact	19	14	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	hdbscan	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	hdbscan	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	intersect	strain	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	intersect	exact	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	ocsvm	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	ocsvm	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	denovo	strain	17	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	15	denovo	exact	17	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	hdbscan	strain	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	hdbscan	exact	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	intersect	strain	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	intersect	exact	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	ocsvm	strain	21	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	ocsvm	exact	21	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	denovo	strain	13	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	25	denovo	exact	13	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	hdbscan	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	hdbscan	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	denovo	strain	14	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	40	denovo	exact	14	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	hdbscan	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	hdbscan	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	intersect	strain	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	intersect	exact	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	denovo	strain	13	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	50	denovo	exact	13	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	hdbscan	strain	18	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	hdbscan	exact	18	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	intersect	strain	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	intersect	exact	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	denovo	strain	11	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	75	denovo	exact	11	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	hdbscan	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	hdbscan	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	denovo	strain	8	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	100	denovo	exact	8	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	hdbscan	strain	18	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	hdbscan	exact	18	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	intersect	strain	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	intersect	exact	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	denovo	strain	8	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	150.0	125	denovo	exact	8	8	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	hdbscan	strain	17	16	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	hdbscan	exact	16	15	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	intersect	exact	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	denovo	strain	13	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	5	denovo	exact	13	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	hdbscan	strain	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	hdbscan	exact	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	intersect	strain	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	intersect	exact	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	denovo	strain	14	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	10	denovo	exact	14	11	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	hdbscan	strain	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	hdbscan	exact	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	intersect	strain	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	intersect	exact	22	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	ocsvm	exact	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	denovo	strain	12	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	15	denovo	exact	12	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	hdbscan	strain	17	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	hdbscan	exact	17	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	intersect	strain	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	intersect	exact	21	21	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	ocsvm	strain	20	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	ocsvm	exact	20	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	denovo	strain	11	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	25	denovo	exact	11	9	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	hdbscan	strain	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	hdbscan	exact	20	19	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	ocsvm	strain	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	ocsvm	exact	21	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	denovo	strain	13	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	40	denovo	exact	13	12	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	hdbscan	strain	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	hdbscan	exact	18	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	intersect	strain	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	intersect	exact	23	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	ocsvm	strain	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	ocsvm	exact	19	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	denovo	strain	10	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	50	denovo	exact	10	10	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	75	hdbscan	strain	17	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	75	hdbscan	exact	17	17	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	75	intersect	strain	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	75	intersect	exact	22	22	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
hdbscan	min_cluster_size	min_samples	200.0	75	ocsvm	strain	20	18	Gastrointestinal_4	Gastrointestinal	12	Gastrointestinal_12	MR
